step,lang_loss,tri_loss,dist_loss,lr,elapsed_s
14412,4.974555,0.327449,0.056842,0.00001894,6252.2
14413,4.693215,0.435063,0.180789,0.00001893,6252.7
14414,4.956695,0.372588,0.031887,0.00001892,6253.2
14415,4.947752,0.385539,0.061678,0.00001892,6253.6
14416,4.728696,0.375448,0.043601,0.00001891,6254.1
14417,4.378794,0.367582,0.059023,0.00001890,6254.5
14418,5.044487,0.409741,0.074281,0.00001890,6255.0
14419,4.610958,0.374983,0.023624,0.00001889,6255.5
14420,4.834089,0.394766,0.067065,0.00001889,6255.9
14421,4.901655,0.348153,0.019485,0.00001888,6256.4
14422,4.950650,0.376260,0.014420,0.00001887,6256.8
14423,4.870744,0.427199,0.017587,0.00001887,6257.3
14424,4.741687,0.379861,0.057697,0.00001886,6257.8
14425,4.819499,0.371300,0.010919,0.00001885,6258.2
14426,4.729739,0.359005,0.034354,0.00001885,6258.7
14427,4.722550,0.360682,0.030494,0.00001884,6259.2
14428,4.949654,0.374490,0.036493,0.00001884,6259.6
14429,4.765454,0.416443,0.120043,0.00001883,6260.1
14430,4.692826,0.364028,0.072443,0.00001882,6260.6
14431,4.882603,0.342493,0.080563,0.00001882,6261.0
14432,4.610736,0.376055,0.039485,0.00001881,6261.5
14433,4.933968,0.345098,0.010577,0.00001880,6261.9
14434,4.751264,0.357174,0.031803,0.00001880,6262.4
14435,4.836286,0.333053,0.037314,0.00001879,6262.9
14436,4.829213,0.356492,0.152356,0.00001879,6263.3
14437,4.689817,0.376645,0.037566,0.00001878,6263.8
14438,4.685743,0.318217,0.132831,0.00001877,6264.2
14439,4.827036,0.358499,0.035389,0.00001877,6264.7
14440,4.764836,0.325489,0.019637,0.00001876,6265.2
14441,5.103906,0.329149,0.244780,0.00001875,6265.6
14442,4.726615,0.282584,0.059198,0.00001875,6266.1
14443,4.706799,0.354413,0.086700,0.00001874,6266.5
14444,4.734850,0.349618,0.033637,0.00001873,6267.0
14445,4.764033,0.406265,0.059742,0.00001873,6267.5
14446,4.969707,0.413370,0.054940,0.00001872,6267.9
14447,4.901208,0.352820,0.024653,0.00001872,6268.4
14448,4.638906,0.346632,0.027784,0.00001871,6268.8
14449,4.685588,0.386232,0.063100,0.00001870,6269.3
14450,4.564895,0.410692,0.105615,0.00001870,6269.8
14451,4.650196,0.337543,0.024125,0.00001869,6270.2
14452,4.539760,0.359755,0.046152,0.00001868,6270.7
14453,4.949577,0.356473,0.094562,0.00001868,6271.1
14454,4.654263,0.375249,0.043540,0.00001867,6271.6
14455,4.538630,0.339122,0.065053,0.00001867,6272.1
14456,4.711453,0.366694,0.013454,0.00001866,6272.5
14457,4.537524,0.328086,0.025348,0.00001865,6273.0
14458,4.978472,0.355752,0.069944,0.00001865,6273.5
14459,4.923635,0.423530,0.029950,0.00001864,6273.9
14460,4.639855,0.350677,0.058372,0.00001863,6274.4
14461,4.784913,0.363071,0.044034,0.00001863,6274.9
14462,4.185773,0.333997,0.026716,0.00001862,6275.3
14463,5.257303,0.344839,0.025804,0.00001862,6275.8
14464,4.732269,0.302363,0.013587,0.00001861,6276.2
14465,4.759467,0.358316,0.055331,0.00001860,6276.7
14466,4.830240,0.424816,0.026089,0.00001860,6277.2
14467,4.651035,0.370923,0.038973,0.00001859,6277.6
14468,4.809237,0.360931,0.010301,0.00001858,6278.1
14469,4.740395,0.314875,0.049430,0.00001858,6278.5
14470,5.033062,0.430269,0.079808,0.00001857,6279.0
14471,4.602869,0.377332,0.087193,0.00001857,6279.5
14472,5.012813,0.354110,0.052429,0.00001856,6279.9
14473,4.916041,0.418684,0.057864,0.00001855,6280.4
14474,5.164354,0.355715,0.015835,0.00001855,6280.9
14475,4.621006,0.358746,0.094755,0.00001854,6281.3
14476,4.938664,0.386962,0.101050,0.00001853,6281.8
14477,4.723296,0.336491,0.045948,0.00001853,6282.2
14478,5.047414,0.387773,0.131652,0.00001852,6282.7
14479,4.865765,0.368973,0.023980,0.00001852,6283.1
14480,4.944685,0.364311,0.041430,0.00001851,6283.6
14481,4.955486,0.376308,0.074790,0.00001850,6284.1
14482,4.781258,0.378490,0.034663,0.00001850,6284.5
14483,4.973399,0.327389,0.029589,0.00001849,6285.0
14484,4.686659,0.349682,0.033307,0.00001848,6285.5
14485,4.884427,0.335091,0.090734,0.00001848,6285.9
14486,4.791592,0.399299,0.055386,0.00001847,6286.4
14487,5.114535,0.407384,0.041243,0.00001847,6286.8
14488,4.957586,0.328790,0.100762,0.00001846,6287.3
14489,4.815156,0.375101,0.037911,0.00001845,6287.8
14490,4.605148,0.357377,0.040900,0.00001845,6288.2
14491,4.706879,0.372624,0.083664,0.00001844,6288.7
14492,4.716713,0.299423,0.063155,0.00001843,6289.1
14493,5.051218,0.341257,0.034427,0.00001843,6289.6
14494,4.835738,0.358032,0.077033,0.00001842,6290.1
14495,4.775025,0.384553,0.100195,0.00001842,6290.5
14496,4.776523,0.362256,0.059170,0.00001841,6291.0
14497,4.618716,0.385152,0.021294,0.00001840,6291.4
14498,4.957263,0.283935,0.082663,0.00001840,6291.9
14499,4.792099,0.315380,0.204418,0.00001839,6292.4
14500,4.646137,0.309562,0.085295,0.00001838,6292.8
14501,4.671868,0.321598,0.037486,0.00001838,6293.3
14502,4.897357,0.381378,0.111347,0.00001837,6293.7
14503,4.950631,0.356262,0.105158,0.00001837,6294.2
14504,4.771915,0.347341,0.033572,0.00001836,6294.7
14505,4.513633,0.340371,0.008080,0.00001835,6295.1
14506,4.783017,0.343398,0.061333,0.00001835,6295.6
14507,4.699498,0.383792,0.033727,0.00001834,6296.0
14508,4.885270,0.341240,0.009791,0.00001833,6296.5
14509,4.209068,0.453840,0.086864,0.00001833,6297.0
14510,4.785151,0.337344,0.076962,0.00001832,6297.4
14511,5.052626,0.323514,0.039502,0.00001832,6297.9
14512,5.047484,0.344760,0.039752,0.00001831,6298.4
14513,4.749728,0.345117,0.071705,0.00001830,6298.8
14514,4.464609,0.351049,0.098965,0.00001830,6299.3
14515,4.890817,0.377915,0.027976,0.00001829,6299.7
14516,4.422521,0.341171,0.036366,0.00001828,6300.2
14517,4.726789,0.391736,0.017649,0.00001828,6300.6
14518,4.717728,0.413127,0.122823,0.00001827,6301.1
14519,4.767667,0.397291,0.037602,0.00001827,6301.6
14520,4.604013,0.387357,0.097926,0.00001826,6302.0
14521,5.118751,0.384290,0.065847,0.00001825,6302.5
14522,4.308846,0.372153,0.036580,0.00001825,6303.0
14523,5.028192,0.395808,0.114752,0.00001824,6303.4
14524,4.865931,0.320765,0.136444,0.00001823,6303.9
14525,4.721476,0.358512,0.021290,0.00001823,6304.3
14526,5.119396,0.410680,0.122529,0.00001822,6304.8
14527,5.134061,0.340941,0.038216,0.00001822,6305.3
14528,4.735258,0.354490,0.022932,0.00001821,6305.7
14529,4.950374,0.394142,0.052000,0.00001820,6306.2
14530,4.923721,0.373041,0.158001,0.00001820,6306.6
14531,4.974078,0.322123,0.053735,0.00001819,6307.1
14532,5.058987,0.385224,0.094749,0.00001818,6307.6
14533,4.969737,0.309024,0.034569,0.00001818,6308.0
14534,4.672227,0.386330,0.046579,0.00001817,6308.5
14535,4.715685,0.362296,0.100295,0.00001817,6309.0
14536,4.961527,0.391442,0.039444,0.00001816,6309.4
14537,4.920290,0.283971,0.059318,0.00001815,6309.9
14538,5.007191,0.321429,0.045523,0.00001815,6310.3
14539,4.725785,0.355905,0.049565,0.00001814,6310.8
14540,4.605194,0.321979,0.045152,0.00001814,6311.3
14541,4.862157,0.383524,0.095520,0.00001813,6311.7
14542,4.969279,0.411375,0.047371,0.00001812,6312.2
14543,4.875818,0.386849,0.043429,0.00001812,6312.6
14544,4.670161,0.364100,0.069318,0.00001811,6313.1
14545,4.809039,0.382759,0.019078,0.00001810,6313.5
14546,5.013289,0.338043,0.053126,0.00001810,6314.0
14547,4.870766,0.350536,0.032644,0.00001809,6314.5
14548,4.439317,0.350932,0.043924,0.00001809,6314.9
14549,4.895706,0.367970,0.019870,0.00001808,6315.4
14550,4.677124,0.360780,0.018757,0.00001807,6315.9
14551,4.941847,0.372913,0.011233,0.00001807,6316.3
14552,4.520112,0.370507,0.123430,0.00001806,6316.8
14553,4.744702,0.450236,0.081069,0.00001805,6317.3
14554,4.705217,0.322379,0.055122,0.00001805,6317.7
14555,4.688205,0.400823,0.088258,0.00001804,6318.2
14556,4.732358,0.292026,0.007948,0.00001804,6318.6
14557,4.889492,0.352782,0.144317,0.00001803,6319.1
14558,4.674737,0.354852,0.007683,0.00001802,6319.6
14559,4.497915,0.344916,0.060908,0.00001802,6320.0
14560,4.793445,0.332019,0.025351,0.00001801,6320.5
14561,4.759523,0.358384,0.068406,0.00001800,6321.0
14562,4.684602,0.345681,0.090280,0.00001800,6321.4
14563,5.032226,0.356237,0.095654,0.00001799,6321.9
14564,4.722762,0.393274,0.038738,0.00001799,6322.3
14565,4.568168,0.321168,0.031216,0.00001798,6322.8
14566,4.731603,0.401142,0.132588,0.00001797,6323.3
14567,4.851983,0.341198,0.101697,0.00001797,6323.7
14568,4.680236,0.399324,0.045799,0.00001796,6324.2
14569,4.643861,0.405523,0.056349,0.00001796,6324.6
14570,4.526197,0.337705,0.051571,0.00001795,6325.1
14571,4.768607,0.405345,0.040998,0.00001794,6325.5
14572,4.826692,0.362313,0.066975,0.00001794,6326.0
14573,4.758022,0.391568,0.015756,0.00001793,6326.5
14574,5.188852,0.365782,0.152443,0.00001792,6326.9
14575,5.005587,0.376106,0.112003,0.00001792,6327.4
14576,4.731926,0.432139,0.141479,0.00001791,6327.9
14577,5.121632,0.299993,0.114345,0.00001791,6328.3
14578,4.545510,0.412699,0.055639,0.00001790,6328.8
14579,4.497127,0.380125,0.023643,0.00001789,6329.3
14580,4.841859,0.347576,0.050327,0.00001789,6329.7
14581,4.683207,0.357749,0.025180,0.00001788,6330.2
14582,4.915504,0.346343,0.094991,0.00001788,6330.6
14583,4.799742,0.350108,0.007133,0.00001787,6331.1
14584,4.846322,0.380198,0.058253,0.00001786,6331.6
14585,5.032305,0.339936,0.062340,0.00001786,6332.0
14586,5.042125,0.402183,0.113658,0.00001785,6332.5
14587,4.765030,0.322412,0.066768,0.00001784,6332.9
14588,4.690772,0.395519,0.057624,0.00001784,6333.4
14589,5.100076,0.304750,0.075924,0.00001783,6333.9
14590,5.065530,0.387077,0.028452,0.00001783,6334.3
14591,4.961316,0.389693,0.065817,0.00001782,6334.8
14592,5.136753,0.340634,0.038410,0.00001781,6335.3
14593,4.965834,0.388505,0.157109,0.00001781,6335.7
14594,4.541119,0.341417,0.024329,0.00001780,6336.2
14595,5.029420,0.388193,0.050276,0.00001779,6336.6
14596,4.780854,0.322186,0.215807,0.00001779,6337.1
14597,4.834536,0.378964,0.038420,0.00001778,6337.5
14598,4.907147,0.319693,0.134794,0.00001778,6338.0
14599,5.022116,0.324060,0.046450,0.00001777,6338.5
14600,4.900844,0.338843,0.030910,0.00001776,6338.9
14601,5.157327,0.347224,0.084800,0.00001776,6339.4
14602,4.468681,0.369332,0.055541,0.00001775,6339.9
14603,4.678161,0.333422,0.042829,0.00001775,6340.3
14604,4.739244,0.395882,0.059493,0.00001774,6340.8
14605,4.753126,0.368648,0.039864,0.00001773,6341.3
14606,4.955943,0.397620,0.025497,0.00001773,6341.7
14607,4.761482,0.397062,0.046868,0.00001772,6342.2
14608,4.789858,0.290194,0.043753,0.00001771,6342.6
14609,4.450968,0.290741,0.026935,0.00001771,6343.1
14610,4.759429,0.330234,0.107295,0.00001770,6343.6
14611,4.689251,0.346369,0.044997,0.00001770,6344.1
14612,4.928598,0.360297,0.043673,0.00001769,6344.5
14613,4.787848,0.297118,0.130469,0.00001768,6345.0
14614,4.391793,0.340319,0.025517,0.00001768,6345.4
14615,4.917269,0.355475,0.024446,0.00001767,6345.9
14616,4.578770,0.326858,0.037115,0.00001767,6346.4
14617,4.654738,0.396401,0.071393,0.00001766,6346.8
14618,4.731480,0.363337,0.050401,0.00001765,6347.3
14619,4.812967,0.358920,0.035376,0.00001765,6347.8
14620,4.639650,0.368116,0.047006,0.00001764,6348.2
14621,4.300763,0.285427,0.090765,0.00001763,6348.7
14622,4.664337,0.353516,0.030490,0.00001763,6349.1
14623,4.942075,0.348360,0.107767,0.00001762,6349.6
14624,4.529954,0.444903,0.037527,0.00001762,6350.1
14625,4.867062,0.359865,0.061265,0.00001761,6350.5
14626,4.559124,0.359961,0.092101,0.00001760,6351.0
14627,4.750210,0.386603,0.017828,0.00001760,6351.5
14628,4.678510,0.374856,0.074421,0.00001759,6351.9
14629,4.534703,0.354975,0.030929,0.00001759,6352.4
14630,4.888505,0.390477,0.081039,0.00001758,6352.8
14631,5.153893,0.344430,0.018514,0.00001757,6353.3
14632,4.554677,0.362333,0.175712,0.00001757,6353.7
14633,4.795906,0.339178,0.057446,0.00001756,6354.2
14634,4.885292,0.323966,0.098924,0.00001756,6354.7
14635,4.649428,0.377493,0.065271,0.00001755,6355.1
14636,4.515084,0.280484,0.054231,0.00001754,6355.6
14637,5.022545,0.382901,0.075073,0.00001754,6356.0
14638,4.917214,0.317426,0.027215,0.00001753,6356.5
14639,4.827042,0.400827,0.049410,0.00001752,6357.0
14640,4.918363,0.372863,0.050807,0.00001752,6357.4
14641,4.903585,0.364944,0.027768,0.00001751,6357.9
14642,4.637107,0.338402,0.044506,0.00001751,6358.3
14643,4.803063,0.357020,0.046798,0.00001750,6358.8
14644,4.960017,0.368788,0.108733,0.00001749,6359.3
14645,4.773335,0.373642,0.027788,0.00001749,6359.7
14646,4.800334,0.377427,0.033633,0.00001748,6360.2
14647,5.018161,0.386863,0.073195,0.00001748,6360.6
14648,4.833154,0.322455,0.096165,0.00001747,6361.1
14649,4.694169,0.347856,0.018786,0.00001746,6361.6
14650,4.846047,0.418484,0.073161,0.00001746,6362.0
14651,4.665611,0.316945,0.027384,0.00001745,6362.5
14652,5.072727,0.367568,0.026941,0.00001744,6363.0
14653,4.396563,0.324966,0.009852,0.00001744,6363.4
14654,4.729863,0.326306,0.080215,0.00001743,6363.9
14655,4.728047,0.349958,0.041714,0.00001743,6364.3
14656,4.862901,0.297376,0.052644,0.00001742,6364.8
14657,5.132283,0.390968,0.034315,0.00001741,6365.3
14658,4.606978,0.305841,0.071177,0.00001741,6365.7
14659,5.110801,0.447212,0.033173,0.00001740,6366.2
14660,4.714870,0.284913,0.021998,0.00001740,6366.7
14661,5.014096,0.375586,0.062898,0.00001739,6367.1
14662,4.471516,0.362939,0.105885,0.00001738,6367.6
14663,4.757472,0.372700,0.073818,0.00001738,6368.1
14664,5.010440,0.263081,0.095202,0.00001737,6368.5
14665,4.834569,0.382613,0.095363,0.00001737,6369.0
14666,4.864137,0.327471,0.013047,0.00001736,6369.4
14667,4.618237,0.334138,0.023951,0.00001735,6369.9
14668,4.710228,0.350966,0.035256,0.00001735,6370.4
14669,4.726004,0.405770,0.034226,0.00001734,6370.8
14670,4.725664,0.365844,0.041400,0.00001734,6371.3
14671,5.023803,0.389032,0.073148,0.00001733,6371.7
14672,4.749430,0.379215,0.047611,0.00001732,6372.2
14673,4.824118,0.309177,0.009845,0.00001732,6372.7
14674,4.974509,0.335934,0.036270,0.00001731,6373.1
14675,5.031641,0.387372,0.098119,0.00001730,6373.6
14676,4.996675,0.344269,0.041364,0.00001730,6374.0
14677,5.073028,0.396901,0.110488,0.00001729,6374.5
14678,4.806186,0.443046,0.029053,0.00001729,6375.0
14679,4.704815,0.357511,0.027652,0.00001728,6375.4
14680,4.826103,0.368574,0.039803,0.00001727,6375.9
14681,4.857796,0.377396,0.085491,0.00001727,6376.4
14682,4.794471,0.398690,0.053282,0.00001726,6376.8
14683,4.746969,0.371239,0.077839,0.00001726,6377.3
14684,5.097981,0.403629,0.070565,0.00001725,6377.7
14685,4.980647,0.349750,0.031780,0.00001724,6378.2
14686,4.736465,0.310175,0.017259,0.00001724,6378.7
14687,4.941207,0.310664,0.115129,0.00001723,6379.1
14688,5.030286,0.339255,0.026790,0.00001723,6379.6
14689,4.529764,0.310031,0.107368,0.00001722,6380.0
14690,5.081927,0.388396,0.110811,0.00001721,6380.5
14691,4.868430,0.403422,0.065425,0.00001721,6381.0
14692,4.589545,0.317783,0.108036,0.00001720,6381.4
14693,4.556895,0.358701,0.063622,0.00001720,6381.9
14694,4.697171,0.311855,0.064870,0.00001719,6382.3
14695,4.891465,0.438481,0.032808,0.00001718,6382.8
14696,4.947366,0.388093,0.095795,0.00001718,6383.2
14697,4.783237,0.325121,0.048729,0.00001717,6383.7
14698,4.705528,0.388050,0.077994,0.00001716,6384.2
14699,4.632427,0.248073,0.040069,0.00001716,6384.6
14700,4.717747,0.391406,0.083785,0.00001715,6385.1
14701,4.763306,0.312596,0.063629,0.00001715,6385.5
14702,4.794420,0.382999,0.088583,0.00001714,6386.0
14703,4.882528,0.342372,0.071059,0.00001713,6386.5
14704,4.734387,0.368873,0.051264,0.00001713,6386.9
14705,4.709308,0.344143,0.037562,0.00001712,6387.4
14706,4.870273,0.343955,0.024654,0.00001712,6387.9
14707,4.670010,0.355713,0.050989,0.00001711,6388.3
14708,4.923414,0.341024,0.012702,0.00001710,6388.8
14709,4.836390,0.340799,0.035380,0.00001710,6389.2
14710,4.972239,0.397390,0.054336,0.00001709,6389.7
14711,4.459518,0.346957,0.015075,0.00001709,6390.2
14712,4.813786,0.342337,0.103217,0.00001708,6390.6
14713,4.841691,0.332839,0.013749,0.00001707,6391.1
14714,4.967091,0.347908,0.036492,0.00001707,6391.6
14715,4.904563,0.322263,0.017464,0.00001706,6392.0
14716,4.921930,0.317752,0.040156,0.00001706,6392.5
14717,4.998044,0.338096,0.046140,0.00001705,6393.0
14718,4.724257,0.333519,0.019565,0.00001704,6393.4
14719,4.812836,0.335701,0.089429,0.00001704,6393.9
14720,4.498070,0.338381,0.006904,0.00001703,6394.3
14721,4.757470,0.353147,0.007011,0.00001703,6394.8
14722,4.615963,0.392863,0.021999,0.00001702,6395.3
14723,4.906028,0.366094,0.066117,0.00001701,6395.7
14724,4.868204,0.355294,0.114677,0.00001701,6396.2
14725,4.859671,0.388694,0.044489,0.00001700,6396.6
14726,4.638505,0.370193,0.060277,0.00001699,6397.1
14727,4.742127,0.368301,0.061403,0.00001699,6397.6
14728,4.760898,0.367478,0.041291,0.00001698,6398.0
14729,4.589073,0.312044,0.112125,0.00001698,6398.5
14730,4.849757,0.409313,0.059100,0.00001697,6399.0
14731,4.810893,0.334504,0.151301,0.00001696,6399.4
14732,4.490704,0.353786,0.028979,0.00001696,6399.9
14733,4.694144,0.399147,0.102433,0.00001695,6400.3
14734,4.945643,0.396602,0.080618,0.00001695,6400.8
14735,4.988057,0.333110,0.066305,0.00001694,6401.2
14736,4.864635,0.398900,0.059111,0.00001693,6401.7
14737,4.820096,0.340310,0.019327,0.00001693,6402.2
14738,4.772957,0.399396,0.016766,0.00001692,6402.6
14739,4.556220,0.318392,0.076921,0.00001692,6403.1
14740,5.125876,0.339916,0.067681,0.00001691,6403.5
14741,4.492280,0.367186,0.035539,0.00001690,6404.0
14742,4.766327,0.324836,0.026286,0.00001690,6404.5
14743,4.483084,0.290020,0.117190,0.00001689,6404.9
14744,4.981085,0.437705,0.067971,0.00001689,6405.4
14745,4.887097,0.356486,0.052365,0.00001688,6405.9
14746,4.831396,0.399061,0.024757,0.00001687,6406.3
14747,4.344226,0.341516,0.008874,0.00001687,6406.8
14748,4.799332,0.333502,0.095444,0.00001686,6407.2
14749,5.141971,0.438531,0.030370,0.00001686,6407.7
14750,4.912492,0.279442,0.086414,0.00001685,6408.2
14751,4.348282,0.313750,0.068456,0.00001684,6408.6
14752,4.903947,0.402260,0.088849,0.00001684,6409.1
14753,4.461058,0.343582,0.033353,0.00001683,6409.6
14754,4.919067,0.414068,0.116029,0.00001683,6410.0
14755,4.617333,0.303349,0.047440,0.00001682,6410.5
14756,4.999362,0.352784,0.041733,0.00001681,6411.0
14757,4.627198,0.292412,0.082944,0.00001681,6411.4
14758,4.572006,0.391471,0.031973,0.00001680,6411.9
14759,4.583030,0.323844,0.123107,0.00001680,6412.4
14760,4.556749,0.358388,0.040885,0.00001679,6412.8
14761,5.035058,0.289173,0.121270,0.00001678,6413.3
14762,4.842108,0.341997,0.058096,0.00001678,6413.7
14763,4.901707,0.392317,0.025429,0.00001677,6414.2
14764,4.909406,0.302898,0.008909,0.00001677,6414.7
14765,4.797887,0.284339,0.157305,0.00001676,6415.1
14766,5.081851,0.391220,0.128830,0.00001675,6415.6
14767,4.636027,0.343962,0.046954,0.00001675,6416.0
14768,4.672927,0.319420,0.040964,0.00001674,6416.5
14769,4.983953,0.326106,0.022974,0.00001674,6416.9
14770,4.675113,0.326137,0.063704,0.00001673,6417.4
14771,4.829122,0.410504,0.035342,0.00001672,6417.9
14772,4.982145,0.351100,0.037348,0.00001672,6418.3
14773,5.016238,0.329482,0.046140,0.00001671,6418.8
14774,4.518742,0.337678,0.018488,0.00001671,6419.3
14775,4.755238,0.341772,0.047129,0.00001670,6419.7
14776,4.900197,0.434355,0.042054,0.00001669,6420.2
14777,4.720901,0.369220,0.077236,0.00001669,6420.6
14778,5.072815,0.396276,0.028927,0.00001668,6421.1
14779,4.896021,0.405484,0.094163,0.00001668,6421.5
14780,4.478234,0.407544,0.157929,0.00001667,6422.0
14781,4.482224,0.360060,0.025846,0.00001666,6422.5
14782,4.941192,0.309185,0.083353,0.00001666,6422.9
14783,5.017503,0.346095,0.048815,0.00001665,6423.4
14784,4.810665,0.360661,0.141579,0.00001665,6423.8
14785,5.035312,0.280337,0.088568,0.00001664,6424.3
14786,4.081805,0.354030,0.016483,0.00001663,6424.8
14787,4.796110,0.369584,0.042389,0.00001663,6425.2
14788,4.699396,0.363740,0.023128,0.00001662,6425.7
14789,4.784802,0.360979,0.056317,0.00001662,6426.1
14790,4.858549,0.321965,0.031832,0.00001661,6426.6
14791,5.019387,0.341920,0.041473,0.00001660,6427.1
14792,4.917054,0.377467,0.029900,0.00001660,6427.5
14793,4.980346,0.399994,0.035945,0.00001659,6428.0
14794,5.058372,0.294783,0.069461,0.00001659,6428.5
14795,4.776874,0.383072,0.062019,0.00001658,6428.9
14796,4.910103,0.304503,0.041773,0.00001657,6429.4
14797,4.767509,0.325812,0.030597,0.00001657,6429.9
14798,4.581903,0.369905,0.068192,0.00001656,6430.3
14799,4.487012,0.336076,0.015981,0.00001656,6430.8
14800,4.803348,0.329186,0.011919,0.00001655,6431.2
14801,4.785090,0.331859,0.027902,0.00001654,6431.7
14802,4.898855,0.341041,0.067078,0.00001654,6432.2
14803,4.884372,0.328915,0.106964,0.00001653,6432.6
14804,4.941460,0.380720,0.039252,0.00001653,6433.1
14805,4.580003,0.295729,0.055988,0.00001652,6433.5
14806,4.925177,0.342887,0.058396,0.00001651,6434.0
14807,4.975276,0.303644,0.025215,0.00001651,6434.5
14808,5.113455,0.352908,0.024526,0.00001650,6434.9
14809,4.851942,0.340373,0.046883,0.00001650,6435.4
14810,4.773071,0.349488,0.061259,0.00001649,6435.9
14811,4.637660,0.323566,0.012919,0.00001648,6436.3
14812,4.902494,0.322222,0.038687,0.00001648,6436.8
14813,4.726715,0.323233,0.045360,0.00001647,6437.2
